Código do Município,Nome do Município_x,Código da Escola,Nome da Escola,Rede,ano,MT_5o,IDEB_5o,MT_9o,IDEB_9o,cactus,Código da CREDE,CREDE,Escola,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,Muito Crítico,Crítico,Intermediário,Adequado,Alunos Previstos,Alunos Efetivos,Percentual de Participação,Taxa de Participação,Proficiência Padronizada,Fator de Ajuste,Número de Alunos no Muito Crítico,Número de Alunos no Crítico,Número de Alunos no Intermediário,Número de Alunos no Adequado,IDE EF MT,IDE Médio EF
2307635,Madalena,23099666,Joao Costa Eef,Municipal,2019,244.01,6.3,267.06,5,não cactus,12,QUIXADA,JOAO COSTA EEF,309.39011407749098,49.035158433908997,Intermediário,0,28.571428571428601,50,21.428571428571399,14,14,100,1,6.7195057038745603,0.73214285714285698,0,4,7,3,4.9196381046224502,5.1592766398374303
2307635,Madalena,23099780,Jose Severo De Pinho,Municipal,2017,NA,NA,220.08,4,não cactus,12,QUIXADA,JOSE SEVERO DE PINHO,219.11664509633101,50.968398306218504,Muito Crítico,66.6666666666667,20,6.6666666666666696,6.6666666666666696,15,15,100,1,2.2058322548165301,0.38333333333333303,10,3,1,1,0.84556903101300196,1.3462919414046299
2307635,Madalena,23099780,Jose Severo De Pinho,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307635,Madalena,23099917,25 De Maio I,Municipal,2017,218.43,6,252.81,4.3,não cactus,12,QUIXADA,25 DE MAIO I,254.25203195255301,53.852844757624098,Crítico,38.461538461538503,30.769230769230798,15.384615384615399,15.384615384615399,12,13,108.333333333333,1,3.9626015976276698,0.51923076923076905,5,4,2,2,2.0575046756912898,2.1323875673472501
2307635,Madalena,23099917,25 De Maio I,Municipal,2019,209.43,5.4,234.91,3.9,não cactus,12,QUIXADA,25 DE MAIO I,260.51342071858699,31.688045262716201,Crítico,0,70,30,0,10,10,100,1,4.2756710359293502,0.57499999999999996,0,7,3,0,2.4585108456593798,2.5786034927739698
2307635,Madalena,23100001,Eef Paula Queiroz,Municipal,2017,242.98,6.7,300.85,6.6,não cactus,12,QUIXADA,ESCOLA DE ENSINO FUNDAMENTAL PAULA QUEIROZ,288.71166353880199,44.655950723999503,Intermediário,8,40,32,20,25,25,100,1,5.68558317694011,0.66,2,10,8,5,3.7524848967804698,4.5583828666137398
2307635,Madalena,23100001,Eef Paula Queiroz,Municipal,2019,256.07,7.6,304.87,6.4,não cactus,12,QUIXADA,EEF PAULA QUEIROZ,282.37550176131299,60.486008107323897,Intermediário,16.129032258064498,29.0322580645161,25.806451612903199,29.0322580645161,30,31,103.333333333333,1,5.36877508806566,0.66935483870967705,5,9,8,9,3.5936155831407199,4.58664627119526
2307635,Madalena,23100109,Vicente Patricio De Almeida,Municipal,2017,NA,NA,292.54,6,não cactus,12,QUIXADA,VICENTE PATRICIO DE ALMEIDA,272.74932219290002,38.057201506602802,Crítico,12,52,24,12,24,25,104.166666666667,1,4.8874661096449801,0.59,3,13,6,3,2.8836050046905402,3.8435224366932101
2307635,Madalena,23100109,Vicente Patricio De Almeida,Municipal,2019,214.57,5.6,256.55,4.5,não cactus,12,QUIXADA,VICENTE PATRICIO DE ALMEIDA,240.70102000651801,33.101046711343599,Crítico,35.294117647058798,52.941176470588204,11.764705882352899,0,33,34,103.030303030303,1,3.2850510003258799,0.441176470588235,12,18,4,0,1.4492872060261199,2.07014975221345
2307635,Madalena,23248793,Padre Jaime Felicio Eef,Municipal,2017,253.74,6.5,NA,NA,não cactus,12,QUIXADA,PADRE JAIME FELICIO EEF,280.82402037258902,45.5396807692808,Intermediário,0,42.857142857142897,42.857142857142897,14.285714285714301,7,7,100,1,5.2912010186294296,0.67857142857142905,0,3,3,1,3.5904578340699702,3.5743004039883601
2307635,Madalena,23248793,Padre Jaime Felicio Eef,Municipal,2019,NA,NA,NA,NA,não cactus,12,QUIXADA,PADRE JAIME FELICIO EEF,260.67510231858103,43.035784215821799,Crítico,22.2222222222222,33.3333333333333,33.3333333333333,11.1111111111111,8,9,112.5,1,4.2837551159290497,0.58333333333333304,2,3,3,1,2.4988571509586102,2.7116778125993002
2307650,Maracanaú,23079568,Almir Freitas Dutra Emef,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23079568,Almir Freitas Dutra Emef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23079614,Povo Pitaguari Emieb,Municipal,2017,182.63,4.3,213.77,3.9,não cactus,1,MARACANAU,POVO PITAGUARI EMIEB,210.061754219487,38.6687987247278,Muito Crítico,57.142857142857103,42.857142857142897,0,0,14,14,100,1,1.7530877109743399,0.35714285714285698,8,6,0,0,0.62610275391940695,0.94375139042423895
2307650,Maracanaú,23079614,Povo Pitaguari Emieb,Municipal,2019,202.54,5,237.8,4.8,não cactus,1,MARACANAU,POVO PITAGUARI EMIEB,211.31538400196399,25.396700059183299,Muito Crítico,73.3333333333333,26.6666666666667,0,0,15,15,100,1,1.81576920009818,0.31666666666666698,11,4,0,0,0.57499358003108902,1.36695948155181
2307650,Maracanaú,23079622,Antonio Gondim De Lima Emeief,Municipal,2017,208.89,5.3,264.08,5.1,não cactus,1,MARACANAU,ANTONIO GONDIM DE LIMA EMEIEF,246.87875972893801,46.634515080002402,Crítico,35.087719298245602,36.842105263157897,22.8070175438597,5.2631578947368398,52,57,109.615384615385,1,3.5939379864469001,0.49561403508771901,20,21,13,3,1.7812061073179799,2.6583090986992599
2307650,Maracanaú,23079622,Antonio Gondim De Lima Emeief,Municipal,2019,216.82,5.7,261.85,5.3,não cactus,1,MARACANAU,ANTONIO GONDIM DE LIMA EMEIEF,250.60574047226601,56.652853233572202,Crítico,33.928571428571402,35.714285714285701,17.8571428571429,12.5,53,56,105.660377358491,1,3.7802870236133099,0.52232142857142905,19,20,10,7,1.9745249185837399,2.6554646819471199
2307650,Maracanaú,23079789,Braz Ribeiro Da Silva Emef,Municipal,2017,208.86,5.7,242.65,4.7,não cactus,1,MARACANAU,BRAZ RIBEIRO DA SILVA EMEF,233.81276322856601,44.078224120939097,Crítico,42.857142857142897,34.6938775510204,22.4489795918367,0,50,49,98,0.98,2.9406381614283101,0.44897959183673503,21,17,11,0,1.29388079102845,1.9201833107736499
2307650,Maracanaú,23079789,Braz Ribeiro Da Silva Emef,Municipal,2019,210.11,5.8,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23079835,Carlos Jereissati Sen Emeief,Municipal,2017,216.92,5.8,NA,NA,não cactus,1,MARACANAU,CARLOS JEREISSATI SEN EMEIEF,227.10326423519899,41.587794880919603,Crítico,58.536585365853703,26.829268292682901,12.1951219512195,2.4390243902439002,48,41,85.4166666666667,0.85416666666666696,2.6051632117599701,0.396341463414634,24,11,5,1,0.88195629564790501,1.4001699540335499
2307650,Maracanaú,23079835,Carlos Jereissati Sen Emeief,Municipal,2019,238.66,6.8,271.11,5.7,não cactus,1,MARACANAU,CARLOS JEREISSATI SEN EMEIEF,264.92021269534501,52.510170799182703,Crítico,30.303030303030301,30.303030303030301,24.2424242424242,15.1515151515152,31,33,106.45161290322601,1,4.4960106347672504,0.560606060606061,10,10,8,5,2.5204908103998198,3.5879794924476198
2307650,Maracanaú,23079894,Cesar Cals De Oliveira Filho Governador Emeief,Municipal,2017,209.98,5.7,241.25,4.7,não cactus,1,MARACANAU,CESAR CALS DE OLIVEIRA FILHO GOVERNADOR EMEIEF,229.86945609193501,40.5322090680272,Crítico,50.7246376811594,37.681159420289902,10.144927536231901,1.4492753623188399,68,69,101.470588235294,1,2.7434728045967498,0.405797101449275,35,26,7,1,1.1132933120102699,1.5586548319966
2307650,Maracanaú,23079894,Cesar Cals De Oliveira Filho Governador Emeief,Municipal,2019,213.02,5.7,247.05,4.8,não cactus,1,MARACANAU,CESAR CALS DE OLIVEIRA FILHO GOVERNADOR EMEIEF,237.96153974909899,41.859029579750597,Crítico,43.137254901960802,37.254901960784302,15.6862745098039,3.9215686274509798,50,51,102,1,3.1480769874549499,0.45098039215686297,22,19,8,2,1.41972099434243,2.06297755801172
2307650,Maracanaú,23079908,Cesar Cals Neto Emeief,Municipal,2017,213.27,5.8,249.03,5.1,não cactus,1,MARACANAU,CESAR CALS NETO EMEIEF,241.489303679919,33.085988479658504,Crítico,33.3333333333333,48.484848484848499,18.181818181818201,0,33,33,100,1,3.32446518399595,0.46212121212121199,11,16,6,0,1.5363058804829799,2.3078491650994502
2307650,Maracanaú,23079908,Cesar Cals Neto Emeief,Municipal,2019,223.83,6,250.57,4.8,não cactus,1,MARACANAU,CESAR CALS NETO EMEIEF,235.39968303358799,40.7888000955287,Crítico,53.846153846153797,34.615384615384599,7.6923076923076898,3.8461538461538498,26,26,100,1,3.0199841516794201,0.40384615384615402,14,9,2,1,1.2196089843320701,2.2726739162388099
2307650,Maracanaú,23080167,Edwirges Santa Emeief,Municipal,2017,210.03,5.4,242.62,4.2,não cactus,1,MARACANAU,EDWIRGES SANTA EMEIEF,236.628228032203,47.601600576910599,Crítico,42.857142857142897,35.714285714285701,21.428571428571399,0,14,14,100,1,3.0814114016101399,0.44642857142857101,6,5,3,0,1.37563009000453,1.2420050918369501
2307650,Maracanaú,23080167,Edwirges Santa Emeief,Municipal,2019,218.04,5.6,248.25,4.4,não cactus,1,MARACANAU,EDWIRGES SANTA EMEIEF,227.56552127868699,33.416843413091698,Crítico,50,41.6666666666667,8.3333333333333304,0,12,12,100,1,2.6282760639343601,0.39583333333333298,6,5,1,0,1.0403592753073501,1.9861652224778601
2307650,Maracanaú,23080256,Evandro Ayres De Moura Emef,Municipal,2017,238.93,6.2,247.98,4.8,não cactus,1,MARACANAU,EVANDRO AYRES DE MOURA EMEF,232.856632063164,39.9372112902156,Crítico,44.117647058823501,39.705882352941202,14.705882352941201,1.47058823529412,67,68,101.492537313433,1,2.89283160315822,0.433823529411765,30,27,10,1,1.25497841607599,1.9513758583523
2307650,Maracanaú,23080256,Evandro Ayres De Moura Emef,Municipal,2019,218.69,5.8,250.35,4.8,não cactus,1,MARACANAU,EVANDRO AYRES DE MOURA EMEF,255.50976305182601,41.0020722098376,Crítico,22.9508196721311,50.819672131147499,21.311475409836099,4.9180327868852496,61,61,100,1,4.0254881525912802,0.52049180327868805,14,31,13,3,2.0952335876192301,2.68859029335121
2307650,Maracanaú,23080299,Francisco Antonio Fontenele Emeief,Municipal,2017,212.56,5.4,255.2,4.9,não cactus,1,MARACANAU,FRANCISCO ANTONIO FONTENELE EMEIEF,246.14760906590399,48.497092864696,Crítico,34,38,20,8,50,50,100,1,3.5573804532952198,0.505,17,19,10,4,1.7964771289140899,2.40837533034269
2307650,Maracanaú,23080299,Francisco Antonio Fontenele Emeief,Municipal,2019,222.41,5.9,271.73,5.5,não cactus,1,MARACANAU,FRANCISCO ANTONIO FONTENELE EMEIEF,252.166795557814,46.026152951558799,Crítico,30.952380952380999,42.857142857142897,16.6666666666667,9.5238095238095202,40,42,105,1,3.8583397778907198,0.51190476190476197,13,18,7,4,1.97510250534882,2.6381539911140899
2307650,Maracanaú,23080302,Francisco Barbosa Comissario Emeief,Municipal,2017,215.38,6,252.53,5.2,não cactus,1,MARACANAU,FRANCISCO BARBOSA COMISSARIO EMEIEF,246.52324364294199,48.859579187886801,Crítico,36.082474226804102,35.051546391752602,24.7422680412371,4.1237113402061896,98,97,98.979591836734699,0.98979591836734704,3.5761621821470801,0.49226804123711299,35,34,24,4,1.7424667775257501,2.5271313947882699
2307650,Maracanaú,23080302,Francisco Barbosa Comissario Emeief,Municipal,2019,234.64,6.7,265.85,5.6,não cactus,1,MARACANAU,FRANCISCO BARBOSA COMISSARIO EMEIEF,260.12561276210198,49.7283406930149,Crítico,25,35.9375,30.46875,8.59375,129,128,99.224806201550393,0.99224806201550397,4.2562806381051104,0.556640625,32,46,39,11,2.3508526780231702,3.1021916325271102
2307650,Maracanaú,23080590,Jose Assis De Oliveira Emeief,Municipal,2017,229.76,5.8,249.54,5,não cactus,1,MARACANAU,JOSE ASSIS DE OLIVEIRA EMEIEF,248.304864503597,49.822122418735901,Crítico,35.5555555555556,28.8888888888889,31.1111111111111,4.4444444444444402,46,45,97.826086956521706,0.97826086956521696,3.6652432251798399,0.51111111111111096,16,13,14,2,1.83262161258992,2.5653155113400401
2307650,Maracanaú,23080590,Jose Assis De Oliveira Emeief,Municipal,2019,227.12,6.1,259.95,5.1,não cactus,1,MARACANAU,JOSE ASSIS DE OLIVEIRA EMEIEF,244.56382278126301,39.127206241784798,Crítico,39.622641509433997,32.075471698113198,26.415094339622598,1.88679245283019,51,53,103.92156862745099,1,3.4781911390631302,0.47641509433962298,21,17,14,1,1.6570627596480001,2.3534041665685499
2307650,Maracanaú,23080604,Jatoba Emef,Municipal,2017,234.73,6.8,270.5,5.9,não cactus,1,MARACANAU,JATOBA EMEF,259.63731282593602,40.711578633994598,Crítico,22.2222222222222,41.1111111111111,32.2222222222222,4.4444444444444402,94,90,95.744680851063805,0.95744680851063801,4.2318656412967801,0.54722222222222205,20,37,29,4,2.2172274769560198,3.3962677759472899
2307650,Maracanaú,23080604,Jatoba Emef,Municipal,2019,NA,NA,269.89,5.8,não cactus,1,MARACANAU,JATOBA EMEF,259.24998570595301,46.234849863965103,Crítico,22.340425531914899,38.297872340425499,32.978723404255298,6.3829787234042596,95,94,98.947368421052602,0.98947368421052595,4.2124992852976604,0.55851063829787195,21,36,31,6,2.3279601313487102,3.1735502407131699
2307650,Maracanaú,23080647,Joaquim Aguiar Emeief,Municipal,2017,220.65,5.4,258.99,4.7,não cactus,1,MARACANAU,JOAQUIM AGUIAR EMEIEF,238.64311787646901,38.513001105086303,Crítico,42.105263157894697,39.473684210526301,13.157894736842101,5.2631578947368398,38,38,100,1,3.18215589382346,0.45394736842105299,16,15,5,2,1.4445312939067001,1.9184254645901999
2307650,Maracanaú,23080647,Joaquim Aguiar Emeief,Municipal,2019,212.45,5.2,278.22,5.6,não cactus,1,MARACANAU,JOAQUIM AGUIAR EMEIEF,268.24537261642701,39.222823104613603,Crítico,15.1515151515152,39.393939393939398,42.424242424242401,3.0303030303030298,34,33,97.058823529411796,0.97058823529411797,4.6622686308213499,0.58333333333333304,5,13,14,1,2.63966679833268,3.2836982785615798
2307650,Maracanaú,23080663,Jose Belisario De Sousa Emef,Municipal,2017,209.39,5.7,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23080663,Jose Belisario De Sousa Emef,Municipal,2019,232.21,6.5,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23080671,Jose De Borba Vasconcelos Dr Emef,Municipal,2017,NA,NA,267.77,5.6,não cactus,1,MARACANAU,JOSE DE BORBA VASCONCELOS DR EMEF,248.72224359266701,49.542812989459797,Crítico,34.6938775510204,38.775510204081598,20.408163265306101,6.12244897959184,46,49,106.52173913043499,1,3.68611217963337,0.49489795918367402,17,19,10,3,1.8242493950226399,2.3255274429621902
2307650,Maracanaú,23080671,Jose De Borba Vasconcelos Dr Emef,Municipal,2019,NA,NA,255.22,5.3,não cactus,1,MARACANAU,JOSE DE BORBA VASCONCELOS DR EMEF,244.935140287189,45.9409097730722,Crítico,34.6938775510204,40.816326530612201,20.408163265306101,4.0816326530612201,47,49,104.255319148936,1,3.4967570143594302,0.48469387755102,17,20,10,2,1.6948567161435999,2.2913858877209998
2307650,Maracanaú,23080680,Sao Jose Instituto Emef,Municipal,2017,211.26,5.4,245.1,3.8,não cactus,1,MARACANAU,SAO JOSE INSTITUTO EMEF,232.811871715232,54.3725730703664,Crítico,58.3333333333333,16.6666666666667,19.4444444444444,5.5555555555555598,36,36,100,1,2.8905935857615899,0.43055555555555602,21,6,7,2,1.24456112720291,1.9673312816088
2307650,Maracanaú,23080680,Sao Jose Instituto Emef,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23080698,Jose Mario Barbosa Emeief,Municipal,2017,215,6,234.29,4.7,não cactus,1,MARACANAU,JOSE MARIO BARBOSA EMEIEF,219.063121160751,43.768706045236399,Muito Crítico,64.516129032258107,22.580645161290299,12.9032258064516,0,31,31,100,1,2.20315605803754,0.37096774193548399,20,7,4,0,0.817299827981668,1.655032344676
2307650,Maracanaú,23080698,Jose Mario Barbosa Emeief,Municipal,2019,215.93,6.1,250.95,5.4,não cactus,1,MARACANAU,JOSE MARIO BARBOSA EMEIEF,242.99202424326899,36.223060688677698,Crítico,29.629629629629601,59.259259259259302,11.1111111111111,0,27,27,100,1,3.3996012121634598,0.453703703703704,8,16,3,0,1.5424116610741601,2.8192914715923099
2307650,Maracanaú,23080728,Jose Nogueira Mota Emeife,Municipal,2017,213.12,5.4,267.19,4.4,não cactus,1,MARACANAU,JOSE NOGUEIRA MOTA EMEIFE,248.283817937013,46.223502534559898,Crítico,40,40,13.3333333333333,6.6666666666666696,15,15,100,1,3.66419089685066,0.46666666666666701,6,6,2,1,1.7099557518636399,2.3743942067379602
2307650,Maracanaú,23080728,Jose Nogueira Mota Emeife,Municipal,2019,217.66,5.6,241.69,4.8,não cactus,1,MARACANAU,JOSE NOGUEIRA MOTA EMEIFE,234.045669893162,31.763018179891599,Crítico,46.153846153846203,46.153846153846203,7.6923076923076898,0,13,13,100,1,2.9522834946580798,0.40384615384615402,6,6,1,0,1.19226833438115,2.28211991663352
2307650,Maracanaú,23080914,Maria Pereira Da Silva Emef,Municipal,2017,NA,NA,232.68,4.3,não cactus,1,MARACANAU,MARIA PEREIRA DA SILVA EMEF,228.567625297387,41.905635923726898,Crítico,55.862068965517203,31.034482758620701,11.034482758620699,2.0689655172413799,146,145,99.315068493150704,0.99315068493150704,2.6783812648693601,0.39827586206896598,81,45,16,3,1.0594282057959299,1.7616593536921199
2307650,Maracanaú,23080914,Maria Pereira Da Silva Emef,Municipal,2019,NA,NA,247.9,4.6,não cactus,1,MARACANAU,MARIA PEREIRA DA SILVA EMEF,231.46437316496201,40.149551138647901,Crítico,49.137931034482797,39.655172413793103,8.6206896551724093,2.5862068965517202,111,116,104.504504504504,1,2.82321865824811,0.41163793103448298,57,46,10,3,1.1621438873392,1.93578781429584
2307650,Maracanaú,23080949,Manoel Moreira Lima Emeief,Municipal,2017,203.29,5.2,243.82,4.7,não cactus,1,MARACANAU,MANOEL MOREIRA LIMA EMEIEF,237.08587932665901,41.977181834118703,Crítico,46.153846153846203,26.923076923076898,26.923076923076898,0,27,26,96.296296296296305,0.96296296296296302,3.1042939663329601,0.45192307692307698,12,7,7,0,1.3509427446078599,2.11047478663721
2307650,Maracanaú,23080949,Manoel Moreira Lima Emeief,Municipal,2019,214.98,5.7,257.77,5.2,não cactus,1,MARACANAU,MANOEL MOREIRA LIMA EMEIEF,248.78029874565399,39.673946253775,Crítico,20.588235294117599,55.882352941176499,20.588235294117599,2.9411764705882399,34,34,100,1,3.6890149372827201,0.51470588235294101,7,19,7,1,1.8987576883072801,2.4244781466137701
2307650,Maracanaú,23080957,Manoel Roseo Landim Emef,Municipal,2017,NA,NA,250.33,4.8,não cactus,1,MARACANAU,MANOEL ROSEO LANDIM EMEF,238.80993940059199,36.4336981246108,Crítico,47.826086956521699,28.260869565217401,23.913043478260899,0,46,46,100,1,3.19049697002961,0.440217391304348,22,13,11,0,1.40451225311086,2.2215139899983001
2307650,Maracanaú,23080957,Manoel Roseo Landim Emef,Municipal,2019,236.68,6,256.22,5,não cactus,1,MARACANAU,MANOEL ROSEO LANDIM EMEF,243.664871860586,38.884205199785598,Crítico,32,46,20,2,50,50,100,1,3.4332435930293199,0.48,16,23,10,1,1.6479569246540799,2.3237050664137802
2307650,Maracanaú,23081171,Adauto Ferreira Lima Emeief,Municipal,2017,212.11,5.7,253.51,4.9,não cactus,1,MARACANAU,ADAUTO FERREIRA LIMA EMEIEF,240.15643169511199,38.1385851873927,Crítico,34.883720930232599,46.511627906976699,17.441860465116299,1.16279069767442,90,86,95.5555555555556,0.95555555555555605,3.25782158475561,0.462209302325581,30,40,15,1,1.43887119993373,2.2583249549627702
2307650,Maracanaú,23081171,Adauto Ferreira Lima Emeief,Municipal,2019,233.44,6.1,274.29,5.2,não cactus,1,MARACANAU,ADAUTO FERREIRA LIMA EMEIEF,255.79351046562999,47.362204448844899,Crítico,28.695652173913,37.3913043478261,25.2173913043478,8.6956521739130395,121,115,95.041322314049594,0.95041322314049603,4.0396755232815096,0.53478260869565197,33,43,29,10,2.0532235097670499,2.8842208824856801
2307650,Maracanaú,23081180,Napoleao Bonaparte Viana Emeief,Municipal,2017,211.82,5.7,252.96,4.8,não cactus,1,MARACANAU,NAPOLEAO BONAPARTE VIANA EMEIEF,249.51574314729899,51.755221000247303,Crítico,31.372549019607799,31.372549019607799,33.3333333333333,3.9215686274509798,50,51,102,1,3.7257871573649299,0.52450980392156898,16,16,17,2,1.95421189136298,2.4315535076204999
2307650,Maracanaú,23081180,Napoleao Bonaparte Viana Emeief,Municipal,2019,215.15,5.7,272.53,5.5,não cactus,1,MARACANAU,NAPOLEAO BONAPARTE VIANA EMEIEF,256.80615526900601,43.988444557104799,Crítico,30,34,30,6,48,50,104.166666666667,1,4.0903077634503102,0.53,15,17,15,3,2.1678631146286702,3.3466178513218501
2307650,Maracanaú,23081201,Norberto Alves Batalha Emeief,Municipal,2017,217.23,6.1,231.84,4.8,não cactus,1,MARACANAU,NORBERTO ALVES BATALHA EMEIEF,222.16135171251901,38.531167921905599,Muito Crítico,56.6666666666667,36.6666666666667,6.6666666666666696,0,30,30,100,1,2.3580675856259599,0.375,17,11,2,0,0.884275344609734,1.65941490214773
2307650,Maracanaú,23081201,Norberto Alves Batalha Emeief,Municipal,2019,205.76,5.8,225.3,4.5,não cactus,1,MARACANAU,NORBERTO ALVES BATALHA EMEIEF,210.663137924095,23.9433562216505,Muito Crítico,72.2222222222222,27.7777777777778,0,0,17,18,105.88235294117599,1,1.7831568962047399,0.31944444444444398,13,5,0,0,0.56961956406540204,1.45327474758127
2307650,Maracanaú,23081309,Parque Piratininga Emeief,Municipal,2017,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23081309,Parque Piratininga Emeief,Municipal,2019,NA,NA,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23081473,Rodolfo Teofilo Emef,Municipal,2017,206.61,5.3,NA,NA,não cactus,1,MARACANAU,RODOLFO TEOFILO EMEF,228.58463260631501,36.969619335007202,Crítico,49.450549450549502,39.560439560439598,10.989010989011,0,95,91,95.789473684210506,0.95789473684210502,2.6792316303157602,0.40384615384615402,45,36,10,0,1.0364396043589901,1.87786368236486
2307650,Maracanaú,23081473,Rodolfo Teofilo Emef,Municipal,2019,200.4,5.3,271.4,5.2,não cactus,1,MARACANAU,RODOLFO TEOFILO EMEF,244.36967481203499,42.766081588891197,Crítico,36.231884057971001,43.478260869565197,17.3913043478261,2.8985507246376798,67,69,102.98507462686599,1,3.4684837406017301,0.467391304347826,25,30,12,2,1.62113913962907,2.9637614688735998
2307650,Maracanaú,23081490,Rui Barbosa Emef,Municipal,2017,216.21,5.4,258.21,4.9,não cactus,1,MARACANAU,RUI BARBOSA EMEF,252.52937409375301,42.254149964453802,Crítico,29.347826086956498,31.521739130434799,36.956521739130402,2.1739130434782599,91,92,101.098901098901,1,3.87646870468765,0.52989130434782605,27,29,34,2,2.0541070581904699,2.9318179778842799
2307650,Maracanaú,23081490,Rui Barbosa Emef,Municipal,2019,206.25,5.5,258.06,4.9,não cactus,1,MARACANAU,RUI BARBOSA EMEF,248.78173683902099,41.1171936593285,Crítico,31.645569620253202,41.772151898734201,24.050632911392398,2.5316455696202498,77,79,102.597402597403,1,3.6890868419510299,0.493670886075949,25,33,19,2,1.8211947700770901,2.4130077369223599
2307650,Maracanaú,23081600,Tancredo Neves Presidente Emef,Municipal,2017,NA,NA,260.2,5.3,não cactus,1,MARACANAU,TANCREDO NEVES PRESIDENTE EMEF,259.339532422952,42.759616868346001,Crítico,21.951219512195099,39.024390243902403,34.146341463414601,4.8780487804878003,41,41,100,1,4.2169766211475999,0.55487804878048796,9,16,14,2,2.3399077592953099,3.02429439696387
2307650,Maracanaú,23081600,Tancredo Neves Presidente Emef,Municipal,2019,NA,NA,281.72,5.9,não cactus,1,MARACANAU,TANCREDO NEVES PRESIDENTE EMEF,265.20768827844199,44.477434429287399,Crítico,23.636363636363601,41.818181818181799,23.636363636363601,10.909090909090899,55,55,100,1,4.5103844139220897,0.55454545454545501,13,23,13,6,2.5012131749931599,3.3442392125067499
2307650,Maracanaú,23081643,Ulysses Guimaraes Deputado Emef,Municipal,2017,224.13,6.3,253.74,5,não cactus,1,MARACANAU,ULYSSES GUIMARAES DEPUTADO EMEF,238.90331585744599,46.449783522603497,Crítico,43.3333333333333,35.8333333333333,17.5,3.3333333333333299,121,120,99.173553719008297,0.99173553719008301,3.1951657928722899,0.452083333333333,52,43,21,4,1.4325433410191899,2.2671279084540101
2307650,Maracanaú,23081643,Ulysses Guimaraes Deputado Emef,Municipal,2019,NA,NA,261.79,5.2,não cactus,1,MARACANAU,ULYSSES GUIMARAES DEPUTADO EMEF,250.20220031465399,45.500231026079497,Crítico,32.954545454545503,32.954545454545503,27.272727272727298,6.8181818181818201,89,88,98.876404494382001,0.98876404494381998,3.7601100157327099,0.51988636363636398,29,29,24,6,1.9328655417951801,2.9065669146009498
2307650,Maracanaú,23081660,Valdenia Acelino Da Silva Emef,Municipal,2017,NA,NA,268.61,5.6,não cactus,1,MARACANAU,VALDENIA ACELINO DA SILVA EMEF,265.28427990655302,42.569134196049397,Crítico,19.1666666666667,37.5,35.8333333333333,7.5,120,120,100,1,4.5142139953276397,0.57916666666666705,23,45,43,9,2.6144822722939201,3.5835677537414399
2307650,Maracanaú,23081660,Valdenia Acelino Da Silva Emef,Municipal,2019,NA,NA,280.15,5.8,não cactus,1,MARACANAU,VALDENIA ACELINO DA SILVA EMEF,264.90803552102898,48.501445821626398,Crítico,25.2032520325203,29.268292682926798,32.520325203252,13.0081300813008,122,123,100.819672131148,1,4.4954017760514704,0.58333333333333304,31,36,40,16,2.62231770269669,3.63323258221995
2307650,Maracanaú,23081716,Almir Freitas Dutra Pref Emeief,Municipal,2017,200.69,5,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307650,Maracanaú,23081716,Almir Freitas Dutra Pref Emeief,Municipal,2019,207.17,5.5,NA,NA,não cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
